IE_XML_ID^IE_NAME^IE_ID^IE_ACTIVE^IE_ACTIVE_FROM^IE_ACTIVE_TO^IE_PREVIEW_PICTURE^IE_PREVIEW_TEXT^IE_PREVIEW_TEXT_TYPE^IE_DETAIL_PICTURE^IE_DETAIL_TEXT^IE_DETAIL_TEXT_TYPE^IE_CODE^IE_SORT^IE_TAGS^IP_PROP831^IP_PROP832^IP_PROP829^IP_PROP830^IP_PROP834^IP_PROP833^IP_PROP835^IP_PROP836^IP_PROP837^IP_PROP838^IP_PROP839^IP_PROP841^IP_PROP840^IP_PROP842^IP_PROP844^IP_PROP843^IP_PROP846^IP_PROP845^IP_PROP847^IP_PROP848^IP_PROP849^IP_PROP850^IP_PROP854^IP_PROP851^IP_PROP852^IP_PROP853^IP_PROP855^IP_PROP856^IP_PROP857^IP_PROP858^IP_PROP859^IP_PROP860^IP_PROP861^IP_PROP862^IP_PROP863^IP_PROP864^IP_PROP925^IP_PROP865^IP_PROP892^IP_PROP883^IP_PROP895^IP_PROP880^IP_PROP898^IP_PROP876^IP_PROP871^IP_PROP899^IP_PROP872^IP_PROP889^IP_PROP885^IP_PROP904^IP_PROP874^IP_PROP866^IP_PROP869^IP_PROP893^IP_PROP877^IP_PROP875^IP_PROP878^IP_PROP870^IP_PROP879^IP_PROP888^IP_PROP894^IP_PROP896^IP_PROP900^IP_PROP907^IP_PROP897^IP_PROP873^IP_PROP868^IP_PROP905^IP_PROP901^IP_PROP881^IP_PROP891^IP_PROP887^IP_PROP906^IP_PROP902^IP_PROP886^IP_PROP903^IP_PROP882^IP_PROP884^IP_PROP890^IP_PROP867^IC_GROUP0^IC_GROUP1^IC_GROUP2
1144^Энергосберегающий компрессор Denair DA-110 / 10,5^1144^Y^^^/upload/iblock/af7/af79d0b238d8dc61f96ca517f5bad273.jpg^^text^/upload/iblock/089/08900147fcfcab22b3a04ac1c9333ef0.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-10-5^500^^^^Да^В наличии^^^^^/upload/iblock/9a2/9a26882a8ad31da721bbdc451446ce13.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110 кВт^^^^^^^^^^^^^^^^^^^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1145^Энергосберегающий компрессор Denair DA-110 / 10,5 Plus^1145^Y^^^/upload/iblock/aae/aae651761e0a83b247df9349a47e7e0e.jpg^^text^/upload/iblock/2db/2db44966ac7b194f54a871db37aec680.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-10-5-plus^500^^^^Да^В наличии^^^^^/upload/iblock/119/1191efe0f057fd71493438f0fb8b32e6.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1146^Энергосберегающий компрессор Denair DA-110 / 13^1146^Y^^^/upload/iblock/73f/73f88b88aa4b3a26e40aff8a303fefef.jpg^^text^/upload/iblock/3da/3da2e976809212d82c278d95a51d1e52.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-13^500^^^^Да^В наличии^^^^^/upload/iblock/7e1/7e1ee06846009b871c4874c034d9d2d8.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1147^Энергосберегающий компрессор Denair DA-110 / 13 Plus^1147^Y^^^/upload/iblock/7f4/7f41ebeb3fc05f89f4705a33989631c5.jpg^^text^/upload/iblock/4b4/4b480454de799cf2890de5987875ed18.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-13-plus^500^^^^Да^В наличии^^^^^/upload/iblock/f31/f310d4e6f26ca24a6d196e5cef010a3e.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1148^Энергосберегающий компрессор Denair DA-110 / 7,5^1148^Y^^^/upload/iblock/2c5/2c5da9d24e58de85c5bec39509da3ea9.jpg^^text^/upload/iblock/756/756d098d61b654ab5f3ff50323cf9e65.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-7-5^500^^^^Да^В наличии^^^^^/upload/iblock/1ca/1ca5ef2d212939ddebb847777778b12f.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^3500^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1149^Энергосберегающий компрессор Denair DA-110 / 7,5 Plus^1149^Y^^^/upload/iblock/b57/b57a7ee1d620d62d62bddbabd8c7e152.jpg^^text^/upload/iblock/8fa/8fae0c98729530686f66c798c3165251.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-7-5-plus^500^^^^Да^В наличии^^^^^^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^3500^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1150^Энергосберегающий компрессор Denair DA-110 / 8,5^1150^Y^^^/upload/iblock/a55/a5509fc7c0e612808f65c3a88db6293b.jpg^^text^/upload/iblock/ca8/ca86a8ae7ccd2b43b5bf6925ce150ae6.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-8-5^500^^^^Да^В наличии^^^^^/upload/iblock/b0d/b0dd016d1d937ad013f2d2cb72080e03.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^3500^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1151^Энергосберегающий компрессор Denair DA-110 / 8,5 Plus^1151^Y^^^/upload/iblock/acd/acdbd19addd602eb66b834309af29462.jpg^^text^/upload/iblock/024/02499c38298f5a6bf309aa72debb7653.jpg^^text^energosberegayushchiy-kompressor-denair-da-110-8-5-plus^500^^^^Да^В наличии^^^^^/upload/iblock/605/6055a7153a9401ec1039758fcfc048a0.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^110^^^^^^^^^^^^^^^^^^3500^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1152^Энергосберегающий компрессор Denair DA-132 / 10,5^1152^Y^^^/upload/iblock/552/552e61662cb703e3d2e8daaf9169d8df.jpg^^text^/upload/iblock/347/347e9c20152abd624c5dc0f5e7793440.jpg^^text^energosberegayushchiy-kompressor-denair-da-132-10-5^500^^^^Да^В наличии^^^^^/upload/iblock/d6e/d6ee823a75df4f5c7e6236d86f892819.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^132 кВт^^^^^^^^^^^^^^^^^^3950^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1153^Энергосберегающий компрессор Denair DA-132 / 10,5 Plus^1153^Y^^^/upload/iblock/2d9/2d97025f036800f60726539d30c10c41.jpg^^text^/upload/iblock/40c/40cafb9bb1fa57e52ed9d410b3ab83c5.jpg^^text^energosberegayushchiy-kompressor-denair-da-132-10-5-plus^500^^^^Да^В наличии^^^^^/upload/iblock/f6a/f6afc4d0921fbeb623dd8267af807e91.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^132 кВт^^^^^^^^^^^^^^^^^^3950^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
1154^Энергосберегающий компрессор Denair DA-132 / 13^1154^Y^^^/upload/iblock/49a/49a9ab10b00d72f31bf2a403a61c8821.jpg^^text^/upload/iblock/3f3/3f30cf5a837ddeca1b31d91b7b9ded67.jpg^^text^energosberegayushchiy-kompressor-denair-da-132-13^500^^^^Да^В наличии^^^^^/upload/iblock/086/086426517c2ebdf94644b1e9c0b74ca1.jpg^^^^^Y^^^^Y^^^^^^^^^Denair^^^^^^^^^^132 кВт^^^^^^^^^^^^^^^^^^3950^^^^^^2950 х 1800 х 2300^^^^^^^^^^^^^^^^^^^^Компрессоры^Энергосберегающие компрессоры^
